Year,Month,Alpha Code of Origin Airport,Unique Numeric Code of Origin Airport,World Area Code of Origin Airport,City Name of Origin Airport,Alpha Code of Destination Airport,Numeric Code of Destination Airport,World Area Code of Destination Airport,City Name of Destination Airport,Carrier Alpha Code,Carrier Entity Code,Carrier Group Code,Distance of Segment,Service Class,Aircraft Group,Aircraft Type ID,Aircraft Configuration,Departures Performed,Departures Scheduled,Available Capacity in Pounds,Available Seats,Passengers Transported,Freight Transported,Mail Transported,Ramp in minutes,Airborne in minutes,Quarter
2011,1,CTG,16770,327,"CARTAGENA,COLOMBIA",FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,17.0,0,721189.0,2516.0,2312.0,0.0,0.0,0,0,1
2011,1,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,8190,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,17.0,0,733066.0,2516.0,1928.0,0.0,0.0,0,0,1
2011,1,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,11770,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1253221.0,4588.0,4152.0,0.0,0.0,0,0,1
2011,1,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",CLO,15150,327,"CALI,COLOMBIA",4C,71100,0,1569,F,6,12,1,10.0,0,399274.0,1480.0,820.0,0.0,0.0,0,0,1
2011,1,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",CTG,16770,327,"CARTAGENA,COLOMBIA",4C,71100,0,1117,F,6,12,1,17.0,0,721189.0,2516.0,1477.0,0.0,0.0,0,0,1
2011,1,JFK,63760,22,"NEW YORK,NEW YORK,USA",BOG,11770,327,"BOGOTA,COLOMBIA",4C,71100,0,2473,F,6,12,1,17.0,0,483619.0,2516.0,1110.0,0.0,0.0,0,0,1
2011,2,BOG,11770,327,"BOGOTA,COLOMBIA",FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,28.0,0,1048093.0,4144.0,2059.0,0.0,0.0,0,0,1
2011,2,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,11770,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,28.0,0,1131940.0,4144.0,2452.0,0.0,0.0,0,0,1
2011,3,BOG,11770,327,"BOGOTA,COLOMBIA",FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1160388.0,4588.0,3105.0,0.0,0.0,0,0,1
2011,3,FLL,29420,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,11770,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1253217.0,4588.0,2840.0,0.0,0.0,0,0,1
2010,10,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,30.0,0,1251881.0,4440.0,2221.0,0.0,0.0,0,0,4
2010,9,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,28.0,0,1263849.0,4144.0,1692.0,0.0,0.0,0,0,3
2010,12,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,24.0,0,1018149.0,3552.0,2822.0,0.0,0.0,0,0,4
2011,1,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,17.0,0,721189.0,2516.0,2335.0,0.0,0.0,0,0,1
2010,8,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,27.0,0,1222025.0,3996.0,2774.0,0.0,0.0,0,0,3
2010,11,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,20.0,0,848459.0,2960.0,1552.0,0.0,0.0,0,0,4
2010,5,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,31.0,0,1434380.0,4588.0,2935.0,0.0,0.0,0,0,2
2010,7,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,31.0,0,1409481.0,4588.0,3008.0,0.0,0.0,0,0,3
2010,6,BAQ,1048,327,"BARRANQUILLA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1101,F,6,12,1,30.0,0,1381611.0,4440.0,3316.0,0.0,0.0,0,0,2
2010,7,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1259845.0,4588.0,3773.0,0.0,0.0,0,0,3
2011,3,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1160388.0,4588.0,3105.0,0.0,0.0,0,0,1
2010,8,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1284494.0,4588.0,3410.0,0.0,0.0,0,0,3
2010,9,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,30.0,0,1185622.0,4440.0,2854.0,0.0,0.0,0,0,3
2010,12,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1160390.0,4588.0,3821.0,0.0,0.0,0,0,4
2010,10,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1185001.0,4588.0,3102.0,0.0,0.0,0,0,4
2010,6,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,30.0,0,1255815.0,4440.0,3765.0,0.0,0.0,0,0,2
2010,11,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,30.0,0,1122959.0,4440.0,3067.0,0.0,0.0,0,0,4
2010,5,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,31.0,0,1283495.0,4588.0,3561.0,0.0,0.0,0,0,2
2011,1,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,32.0,0,1197823.0,4736.0,4034.0,0.0,0.0,0,0,1
2011,4,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,30.0,0,1122955.0,4440.0,3593.0,0.0,0.0,0,0,2
2011,2,BOG,1071,327,"BOGOTA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1522,F,6,12,1,28.0,0,1048093.0,4144.0,2059.0,0.0,0.0,0,0,1
2010,8,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,29.0,0,975467.0,4292.0,2349.0,0.0,0.0,0,0,3
2010,12,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,20.0,0,549001.0,2960.0,1253.0,0.0,0.0,0,0,4
2011,1,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,15.0,0,411752.0,2220.0,1950.0,0.0,0.0,0,0,1
2010,10,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,31.0,0,894509.0,4588.0,1021.0,0.0,0.0,0,0,4
2010,6,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,3.0,0,86759.0,444.0,391.0,0.0,0.0,0,0,2
2010,7,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,13.0,0,372860.0,1924.0,1463.0,0.0,0.0,0,0,3
2010,9,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,29.0,0,848047.0,4292.0,1434.0,0.0,0.0,0,0,3
2010,11,BOG,1071,327,"BOGOTA,COLOMBIA",JFK,1247,22,"NEW YORK,NEW YORK,USA",4C,71100,0,2473,F,6,12,1,12.0,0,329402.0,1776.0,714.0,0.0,0.0,0,0,4
2010,7,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,18.0,0,738555.0,2664.0,2079.0,0.0,0.0,0,0,3
2010,8,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,18.0,0,737238.0,2664.0,1864.0,0.0,0.0,0,0,3
2010,10,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,18.0,0,724471.0,2664.0,870.0,0.0,0.0,0,0,4
2010,12,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,14.0,0,545008.0,2072.0,973.0,0.0,0.0,0,0,4
2010,9,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,17.0,0,691115.0,2516.0,1159.0,0.0,0.0,0,0,3
2010,11,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,8.0,0,311434.0,1184.0,635.0,0.0,0.0,0,0,4
2010,6,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,17.0,0,696304.0,2516.0,1738.0,0.0,0.0,0,0,2
2010,5,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,18.0,0,739295.0,2664.0,1719.0,0.0,0.0,0,0,2
2011,1,CLO,1105,327,"CALI,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1569,F,6,12,1,9.0,0,350363.0,1332.0,1254.0,0.0,0.0,0,0,1
2011,1,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,17.0,0,721189.0,2516.0,2312.0,0.0,0.0,0,0,1
2010,12,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,28.0,0,1187842.0,4144.0,2048.0,0.0,0.0,0,0,4
2010,10,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,27.0,0,1235740.0,3996.0,1604.0,0.0,0.0,0,0,4
2010,8,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,26.0,0,1256937.0,3848.0,2088.0,0.0,0.0,0,0,3
2010,6,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,16.0,0,727404.0,2368.0,1719.0,0.0,0.0,0,0,2
2010,11,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,25.0,0,1060574.0,3700.0,2047.0,0.0,0.0,0,0,4
2010,9,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,23.0,0,1110927.0,3404.0,1197.0,0.0,0.0,0,0,3
2010,7,CTG,1116,327,"CARTAGENA,COLOMBIA",FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",4C,71100,0,1117,F,6,12,1,32.0,0,1452620.0,4736.0,2355.0,0.0,0.0,0,0,3
2010,7,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,30.0,0,1337580.0,4440.0,3580.0,0.0,0.0,0,0,3
2010,11,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,19.0,0,819311.0,2812.0,1237.0,0.0,0.0,0,0,4
2010,9,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,28.0,0,1254816.0,4144.0,1723.0,0.0,0.0,0,0,3
2010,12,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,24.0,0,1034917.0,3552.0,2904.0,0.0,0.0,0,0,4
2011,1,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,17.0,0,733066.0,2516.0,1928.0,0.0,0.0,0,0,1
2010,8,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,27.0,0,1210867.0,3996.0,2099.0,0.0,0.0,0,0,3
2010,6,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,30.0,0,1374177.0,4440.0,2984.0,0.0,0.0,0,0,2
2010,10,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,30.0,0,1336386.0,4440.0,1759.0,0.0,0.0,0,0,4
2010,5,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BAQ,1048,327,"BARRANQUILLA,COLOMBIA",4C,71100,0,1101,F,6,12,1,31.0,0,1433282.0,4588.0,2614.0,0.0,0.0,0,0,2
2010,12,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1253221.0,4588.0,4218.0,0.0,0.0,0,0,4
2010,10,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1373308.0,4588.0,3469.0,0.0,0.0,0,0,4
2010,9,FLL,1169,33,"FORT LAUDERDALE,FLORIDA,USA",BOG,1071,327,"BOGOTA,COLOMBIA",4C,71100,0,1522,F,6,12,1,31.0,0,1280310.0,4588.0,2587.0,0.0,0.0,0,0,3
